doi,refcodes,year,count,url,core,name_dicts,compound_dicts
10.1039/C6DT02895K,"['ETAMOD', 'ETEMEX', 'ETEMIB']",2016,3,https://pubs.rsc.org/en/content/articlehtml/2016/DT/C6DT02895K?page=search,DT,"{'1': '{[Co4(OH)2(adc)6(H2O)5][Co2(OH)(btrb)]2·8H2O}n', '2·4H2O': '{[Co4(OH)2(btrb)(nip)3(H2O)3]·4H2O}n', '3·9H2O': '{[Co4(OH)2(btrb)(btc)2(H2O)2]·9H2O}n', '2': 'C36H29Co4N9O23', '3': 'C30H24Co4N6O16'}","{'btrb': ['1,4-bis(1,2,4-triazol-4-ylmethyl)benzene'], 'H2adc': ['1,3-adamantanedicarboxylic'], 'H2nip': ['5-nitroisophthalic'], 'H3btc': ['1,3,5-benzenetricarboxylic'], 'bime': ['1,2-bis(imidazol-1-yl)ethane'], 'bte': ['1,2-bis(1,2,4-triazol-1-yl)ethane'], 'sip': ['5-sulfoisophthalate']}"
10.1039/b910988a,['NUVGUH'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/10/b910988a?page=search,10,{'1': '[Ag(BIPS)]0.5[Ag(BIPS)]2·2.5ClO4·5H2O'},{}
10.1039/b917864c,['BUPGEZ'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/17/b917864c?page=search,17,{'1': '{[Zn(1)2(H2O)2](ClO4)2}2'},{}
10.1039/c2dt12081j,"['CAYBEL', 'CAYBIP']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt12081j?page=search,dt,"{'1': '[(CuIIBr2L1Me)+(CuI4Br5)−]n', '2': '[(CuIIBr2L1Me)+(CuI3Br4)−]n', '3': '(CuIIBr2L1Me+)2(CuIBr2−)2', '4': '[(CuIIBr2L2Me)+(CuI2.68Br3.68)−]2'}","{'L2': ['6′,2′′-terpyridine', 'non-N-alkylated', '4′-(2-pyridyl)-2,2′:6′,2′′-terpyridine'], 'L1': ['6′,2′′-terpyridine', '4′-(4-pyridyl)-2,2′:6′,2′′-terpyridine']}"
10.1039/c0ce00260g,"['KAVYAJ', 'KAVYEN', 'KAVYEN01']",2011,3,https://pubs.rsc.org/en/content/articlehtml/2011/ce/c0ce00260g?page=search,ce,"{'1': '[Zn2(bbi)2(V3O9)(OH)]·H2O', '2': 'Zn2(bbi)2(V4O12)', '3': 'Zn(bbi)(V2O6)'}",{}
10.1039/C6DT00414H,['VAJDAO'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/DT/C6DT00414H?page=search,DT,{},"{'2': ['Dinitrobenzo-15-crown-5'], '3': ['diaminobenzo-15-crown-5', 'Diaminobenzo-15-crown-5'], '1': ['benzo-15-crown-5']}"
10.1039/C3CE41566J,"['VIGZAO', 'VIGZES']",2013,2,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE41566J?page=search,CE,"{'1': '[Pb(4-bpdh)(Cl)2]n', '2': '[Pb(4-bpdh)(Cl)(NO3)]n', '3': '[Pb(4-bpdh)(NO3)2(H2O)]n'}","{'1': ['[Pb(4-bpdh)Cl2]n', '[Pb(4-bpdh)(Cl)2]n'], '2': ['[Pb(4-bpdh)(Cl)(NO3)]n'], '3': ['[Pb(4-bpdh)(NO3)2(H2O)]n']}"
10.1039/c2ce06327a,"['MATCER', 'MATCIV', 'MATCOB']",2012,3,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce06327a?page=search,ce,"{'1': '(Hbm)3(PW12O40)·4H2O', '2': 'Cu6(qx)9(PW12O40)2', '3': 'Cu3(qx)5(PW12O40)(H2O)', '4': '[Cu4(qx)4(HPCuIIW11O39)]·1.5H2O'}","{'bpy': ['4,4′-bipyridine']}"
10.1039/C6CE01818A,"['IYAJID', 'IYAJOJ', 'IYAJUP', 'IYAKAW', 'IYAKIE']",2016,5,https://pubs.rsc.org/en/content/articlehtml/2016/CE/C6CE01818A?page=search,CE,"{'1': '[NH2(CH3)2]1.5Cd1.5Na1.5(BDC)3·Gx', '2': '[NH2(CH3)2]1.5Cd1.5NaK0.5(BDC)3·Gx', '3': '[NH2(CH3)2]1.5Cd1.5K1.5(BDC)3·Gx', '4': 'Cd1.5Mg1.5(BDC)3·Gx', '5': '[NH2(CH3)2]4Cd4Ca2(BDC)8(DMA)·Gx'}","{'BPTC': ['biphenyl-3,3′,5,5′-tetracarboxylic']}"
10.1039/D0DT02583F,['CUYXAY'],2020,1,https://pubs.rsc.org/en/content/articlehtml/2020/DT/D0DT02583F?page=search,DT,"{'1': 'PhC2Au(PPy3)', '2': 'Ph2(OH)CC2Au(PPy3)', '3': 'C6H3(C2Au(PPy3))3', '4': '[PhC2Au(PPy3)Cu]PF6', '4a': '[PhC2Au(PPy3)Cu]BF4', '5': '[Ph2(OH)CC2Au(PPy3)Cu]BF4'}",{}
10.1039/c2cc31135f,"['SAYZUP', 'SAZBAY', 'SAZBEC']",2012,3,https://pubs.rsc.org/en/content/articlehtml/2012/cc/c2cc31135f?page=search,cc,{},{}
10.1039/c002924f,['LUXTII'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/02/c002924f?page=search,2,{'1b': '[Zn4O(tda)3]n'},{}
10.1039/b912158g,"['BURFUQ', 'BURGAX']",2010,2,https://pubs.rsc.org/en/content/articlehtml/2010/12/b912158g?page=search,12,"{'1': '[Zn3(tci)2(bpy)1.5(H2O)2]·6H2O', '2': '[ZnNa(tci)(bpy)0.5(H2O)]·2H2O'}",{}
10.1039/C8DT03589J,['NIQZIZ'],2018,1,https://pubs.rsc.org/en/content/articlehtml/2018/DT/C8DT03589J?page=search,DT,{'1': '[Pb2O(C6H4NO2)2]n'},{}
10.1039/C8CE01414K,['YIMFIM'],2018,1,https://pubs.rsc.org/en/content/articlehtml/2018/CE/C8CE01414K?page=search,CE,{},"{'BPTC': ['benzophenone-3,3′,4,4′-tetracarboxylate']}"
10.1039/C5TA00986C,['VUJLET'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/TA/C5TA00986C?page=search,TA,{},"{'H4L': ['2,3′,5,5′-biphenyl']}"
10.1039/c1jm12789f,['UYOJOI'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/jm/c1jm12789f?page=search,jm,{},{}
10.1039/C5RA17301A,['LUSYOP'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/RA/C5RA17301A?page=search,RA,"{'1': '[Pb(pytz)2(H2O)4]·3H2O', '2': '[Pb(pytza)2]n'}","{'Hpytza': ['5-(4-pyridyl)tetrazole-2-acetic'], 'tza': ['tetrazole-1-acetato'], 'atza': ['5-aminotetrazole-1-acetato'], 'a4-ptz': ['5-[N-acetato(4-pyridyl)tetrazole]'], 'pypza': ['3-(2-pyridyl)-1-pyrazolyl']}"
10.1039/c003226c,"['TABLUF', 'TABMAM', 'TABMEQ', 'TABMIU']",2010,4,https://pubs.rsc.org/en/content/articlehtml/2010/03/c003226c?page=search,3,"{'1': '{[Cu(BMA)(μ1,5-dca)]·ClO4}n', '2': '{[Mn(BMA)(μ1,5-dca)(CH3OH)]·ClO4·C10H9N3O·CH3OH}n', '3': '{[Ni2(BMA)2(μ-ta)(μ1,5-dca)]·ClO4·CH3OH·H2O}n', '4': '{[Zn2(BMA)2(μ-ta)(μ1,5-dca)]·ClO4·CH3OH}n'}","{'1': ['[Cu(BMA)(μ1,5-dca)(ClO4)]n', '[CU(BMA)(μ1,5-dca)(ClO4)]n', '{[Cu(BMA)(μ1,5-dca)]·ClO4}n'], '2': ['{[Mn(BMA)(μ1,5-dca)(CH3OH)]·ClO4·C10H9N3O·CH3OH}n'], '3': ['{[Ni2(BMA)2(μ-ta)(μ1,5-dca)]·ClO4·CH3OH·H2O}n'], '4': ['{[Zn2(BMA)2(μ-ta)(μ1,5-dca)]·ClO4·CH3OH}n'], 'BMA': ['N,N-bis']}"
10.1039/D1DT01550H,"['IWUMOF', 'IWUMUL']",2021,2,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D1DT01550H?page=search,DT,"{'1': '1∞[Tb(PhCOO)3(H2O)(EtOH)]·0.5(18C6)', '2': '1∞[EuIII(PhCOO)3(H2O)2]·0.5(18C6)', '3': '1∞[NdIII(PhCOO)3(H2O)2]·0.5(18C6)', '4': '1∞[Tb0.95Eu0.05(PhCOO)3(H2O)(EtOH)]·0.5(18C6)'}",{}
10.1039/D1DT00943E,"['AXAHEP', 'AXAHIT', 'AXAHOZ']",2021,3,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D1DT00943E?page=search,DT,"{'1': 'Mn(H2L)2(H2O)2', '2': 'Mn3L2(2,2′-bpy)2·5H2O', '3': 'Mn3L2(H2O)4', '4': 'Mn4L2(HL)(H2O)5·0.5H2O'}","{'2': ['Mn3L2(2,2′-bpy)2·5H2O']}"
10.1039/C5DT01446H,"['CUGVOR', 'CUGVUX', 'CUGWAE']",2015,3,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C5DT01446H?page=search,DT,"{'1': 'Cu2(3-azpy)(HBTC)(H2BTC)(μ3-OH)(H2O)2', '2': '[Cu2(3-ppca)(BTC)(H2O)3]·H2O', '3': 'Cu2(3-ebpba)(BTC)(μ3-OH)'}","{'1': ['Cu2(3-azpy)(HBTC)(H2BTC)(μ3-OH)(H2O)2'], '2': ['[Cu2(3-ppca)(BTC)(H2O)3]·H2O'], '3': ['Cu2(3-ebpba)(BTC)(μ3-OH)'], '3-azpy': ['3,3′-azopyridine'], '3-ppca': ['N-(pyridin-3-yl)pyrazine-2-carboxamide'], 'BDC': ['1,4-benzyldicarboxylate'], 'BPDA': ['N,N′-bis(4-pyridinyl)-1,4-benzenedicarboxamide']}"
10.1039/c1cc15962c,['XALXUF'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/cc/c1cc15962c?page=search,cc,{'rht': '[Cu3L(H2O)3·(solvent)]n'},{}
10.1039/C4CC04272G,['MONPAI'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC04272G?page=search,CC,{'1': '[Ba2(L)(H2O)]·(DMF)0.5(H2O)3'},"{'H4L': ['bis-(3,5-dicarboxy-phenyl)terephthalamide']}"
10.1039/c0dt01137a,['ALUSUW'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/dt/c0dt01137a?page=search,dt,{'I': 'CoMn2{C6H3(COO)3}2'},{}
10.1039/c1dt10282f,"['AWESAX', 'AWESEB', 'AWESIF', 'AWESOL', 'AWESUR', 'AWETAY', 'GUPYAS01']",2011,7,https://pubs.rsc.org/en/content/articlehtml/2011/dt/c1dt10282f?page=search,dt,"{'1': '[Co(btx)3(H2O)2](ClO4)2·(btx)·2H2O', '2': '[Co(btx)3(H2O)2](BF4)2·(btx)·2H2O', '3': '[Co(btx)2(H2O)2](NO3)2·2H2O', '4': 'Co(btx)2Cl2', '5': '[Co(btx)(BA)2(H2O)2]·2HBA', '7': 'Co3(btx)3(BTA)2(H2O)2'}","{'btx': ['(1,4-bis(1,2,4-triazol-1-ylmethyl)benzene)'], 'H3BTA': ['benzene-1,3,5-tricarboxylic']}"
10.1039/c3ta01580g,['WENVOC'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/ta/c3ta01580g?page=search,ta,"{'1': '[Cu4(bpgxH2)(4,4′-bipy)4(NO3)2]·4H2O'}","{'1': ['[Cu4(bpgxH2)(4,4′-bipy)4(NO3)2]·4H2O'], 'bpgxH2': ['α,α′-bis(N-pyroglutamyl)-p-xylene']}"
10.1039/b921474g,['WURXAJ'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/21/b921474g?page=search,21,"{'1': 'NaY(TFA)4(diglyme)', '2': 'NaEr(TFA)4(diglyme)', '4': '[NaYb(TFA)4(diglyme)'}",{}
10.1039/D0CE00732C,"['QUXHAV', 'QUXHEZ', 'QUXLUT', 'QUXSEK']",2020,4,https://pubs.rsc.org/en/content/articlehtml/2020/CE/D0CE00732C?page=search,CE,"{'1': '{[Co2(μ4-L)(μ-mbix)2]·2H2O}n', '2': '{[Co2(μ4-L)(μ-pbix)2]·4H2O}n', '3': '{[Zn2(μ4-L)(μ-mbix)2]·2H2O}n', '4': '{[Zn2(μ4-L)(μ-pbix)2]·4H2O}n'}",{}
10.1039/C6TA06572D,['UXIQOJ'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/TA/C6TA06572D?page=search,TA,{'Ni-MOF': '{[Ni(bptc)0.5(H2O)]·2H2O·DMF}n'},{}
10.1039/c1dt11825k,"['VAPBAR', 'VAPBEV', 'VAPBIZ']",2012,3,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c1dt11825k?page=search,dt,{'1a′': '[EuL(NO3)3]·4H2O'},{}
10.1039/b310591c,"['BEHPIO', 'BEHPOU']",2003,2,https://pubs.rsc.org/en/content/articlehtml/2003/10/b310591c?page=search,10,"{'3': 'C37H30Ag0.5F6N2O2P', '4': 'C44H38Ag0.5F6N4O4Sb', '5': 'C66H58CoN4O6', '6': 'C32H27Mn0.5N4O6'}",{}
10.1039/c0ce00360c,"['ANEQEQ', 'ANEQIU', 'ANEQOA']",2011,3,https://pubs.rsc.org/en/content/articlehtml/2011/ce/c0ce00360c?page=search,ce,"{'1': '{Ag2(H2MDIP)(o-bix)2·H2O}n', '2': '{Ag2(H2MDIP)(o-bix)2·H2O}n(1)', '3': '{Ag4(MDIP)(p-bix)3·H2O}n'}","{'o-bix': ['1,2-bis', '1,2-bis(imidazol-1-ylmethyl)-benzene'], 'm-bix': ['1,3-bis(imidazol-1-ylmethyl)-benzene', '1,3-bis(imidazol-1-ylmethyl)-']}"
10.1039/b103186b,['EBOVIA'],2001,1,https://pubs.rsc.org/en/content/articlehtml/2001/03/b103186b?page=search,3,{'1': 'C36H40N4O8Cl2Ru2Na'},{}
10.1039/C3CC41564C,"['CIDKUX', 'CIDLAE', 'CIDLEI']",2013,3,https://pubs.rsc.org/en/content/articlehtml/2013/CC/C3CC41564C?page=search,CC,{},"{'1': ['2,3,5,6-tetrafluorobenzonitrile']}"
10.1039/b108616b,"['AFENAA', 'AFENEE', 'AFENII', 'AFENOO', 'AFENUU']",2002,5,https://pubs.rsc.org/en/content/articlehtml/2002/08/b108616b?page=search,8,"{'1a': '[NC5H4(H)CNCH2CH2NC(H)C5H4N', '3': '{[Cu(1a)(CH3CN)]ClO4}', '4': '[Ag(1b)](ClO4)·2H2O', '5': '2C2H5OC2H5', '6': '[Ag(2a)2]ClO4·2CH3CN·C6H5CH3', '7': '[Zn(2a)2(CH3CN)2](ClO4)2·2CH3CN·C2H5OC2H5', '8': '[Co(2a)2(H2O)2](ClO4)2·CH3OH·H2O', '9': '[Mn(2a)2(CH3CN)2](PF6)2', '10': '[Cd(2a)(CH3CN)2(H2O)2](ClO4)2'}",{}
10.1039/C9QM00644C,"['QOSLES', 'QOSLIW']",2020,2,https://pubs.rsc.org/en/content/articlehtml/2020/QM/C9QM00644C?page=search,QM,"{'In-TATAB': '[In3O(TATAB)2(H2O)3](NO3)·(DMA)15', 'Fe-TATAB': '[Fe3O(TATAB)2(H2O)3](NO3)·(guest)x'}",{}
10.1039/C4CE00146J,['JIYZEY'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C4CE00146J?page=search,CE,{'1': 'Cd(L)0.5(NDC)'},"{'L': ['N,N′-bis-(3-pyridyl)terephthalamide', 'N,N′-bis-(3-pyridyl)terephthal-amide']}"
10.1039/C4TA04393F,"['BOQQAB', 'BOQQEF']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/TA/C4TA04393F?page=search,TA,{},"{'dabco': ['1,4-diazabicyclo[2.2.2]octane']}"
10.1039/c1cc11245g,['UXUYUI'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/cc/c1cc11245g?page=search,cc,{},{}
10.1039/C7CC08200B,['RIQKUA'],2018,1,https://pubs.rsc.org/en/content/articlehtml/2018/CC/C7CC08200B?page=search,CC,{},"{'BDC': ['1,4-benzenedicarboxylate']}"
10.1039/c2dt12260j,['BAQZUQ'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt12260j?page=search,dt,{'1·Fe': '[Fe3(hpdc)2(H2O)6]·2H2O'},"{'H3hpdc': ['2-hydroxypyrimidine-4,6-dicarboxylic']}"
10.1039/C4DT02578D,['POWNEW'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C4DT02578D?page=search,DT,"{'1-K': 'K[PhNNC(p-tol)NNPh]·2THF', '3-Na': 'Na[PhNNC(tBu)NNPh]', '3-NaTHF': 'Na[PhNNC(tBu)NNPh]·THF', '2-Na': 'C28H38N5NaO2'}",{'3-Na': ['3-NaTHF']}
10.1039/C5TA00963D,['WUJPIC'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/TA/C5TA00963D?page=search,TA,{},"{'H2L': ['5-(pyridine-4-yl)isophthalic'], 'pba': ['4-(pyridine-4-yl)benzoate'], 'HCPT': ['4-(4-carboxyphenyl)-1,2,4-triazole'], 'NMP': ['N-methyl-2-pyrrolidone'], 'H6TATAT': ['5,5′,5′′-(1,3,5-triazine-2,4,6-triyl)-tris(methylene)tris(azanediyl)']}"
10.1039/c2dt32390g,"['WENKEH', 'WENKIL', 'WENKOR', 'WENKUX', 'WENLAE', 'WENLEI']",2013,6,https://pubs.rsc.org/en/content/articlehtml/2013/dt/c2dt32390g?page=search,dt,"{'1': '{[Pr2(ispc)3(H2O)3]·5H2O}n', '2': '{[Ln2(ispc)3(H2O)3]·EuH2O}n', '3': '{[Ln2(ispc)3(H2O)3]·GdH2O}n', '4': '{[Ln2(ispc)3(H2O)3]·TbH2O}n', '5': '{[Ln2(ispc)3(H2O)3]·DyH2O}n', '6': '{[Ln2(ispc)3(H2O)3]·HoH2O}n'}",{'ispc': ['3-(4-carboxyphenylsulfonyloxy)-4-methoxybenzoic']}
10.1039/C6NJ03933B,"['NAPQUT', 'NAPRAA']",2017,2,https://pubs.rsc.org/en/content/articlehtml/2017/NJ/C6NJ03933B?page=search,NJ,"{'1': 'UO2(C16H7N4O4)2·2H2O', '2': 'UO2(C20H12N5O2)2'}","{'HL2': ['2,6-bis(2-pyrazinyl)pyridine-4-benzoic']}"
10.1039/C4CC01501K,['JOKFIA'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC01501K?page=search,CC,{},{}
10.1039/C4DT03687E,['BOYJAC'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C4DT03687E?page=search,DT,"{'1': 'Cd8S(SPh)14(DMF)3', '2': '[Cd8S(SPh)14(DMF)(bpy)]n'}",{}
10.1039/c1ra00089f,['ITOPOX'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/ra/c1ra00089f?page=search,ra,{},{}
10.1039/b811865e,"['BOHVEA', 'BOHVIE']",2008,2,https://pubs.rsc.org/en/content/articlehtml/2008/11/b811865e?page=search,11,"{'1': 'C8H6CoN5O2', '2': 'C8H6MnN5O2'}",{}
10.1039/c2ce26940f,"['RESMEJ', 'RESMIN', 'VIDXOX', 'VIFBIX', 'VIFBOD', 'VIFBUJ']",2013,6,https://pubs.rsc.org/en/content/articlehtml/2013/ce/c2ce26940f?page=search,ce,{},{}
10.1039/C7DT02208E,['YIDPUY01'],2017,1,https://pubs.rsc.org/en/content/articlehtml/2017/DT/C7DT02208E?page=search,DT,{'BUC-17': '[Co3(tib)2(H2O)12](SO4)3'},{}
10.1039/c2tc00591c,['NOMLIM'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/tc/c2tc00591c?page=search,tc,{},{}
10.1039/C7NJ05125E,"['SETDIH', 'SETDON', 'SETDUT', 'SETFEF']",2018,4,https://pubs.rsc.org/en/content/articlehtml/2018/NJ/C7NJ05125E?page=search,NJ,"{'L': 'N(CH2-m-C6H4-CH2-imidazole)3', '1': '[CdL2](ClO4)2', '2': 'CdLCl2', '3': 'CdL(OAc)2', '4': '[CdL2]Cl2'}",{'L': ['N(CH2-m-C6H4-CH2-imidazole)3']}
10.1039/C9DT01366K,['IWIPIP01'],2019,1,https://pubs.rsc.org/en/content/articlehtml/2019/DT/C9DT01366K?page=search,DT,"{'7': 'H2no1th2tha', '1': 'C21H30N6O10S3Cu', '2': 'C24H34Cl0.50N7O11.25S3Zn', '3': '−P2ybc', '4': 'C38H50Cl4Cu3N12O22S6', '5': 'C8H4CuN2O4S2', '6': 'C8H12CuN2O8S2'}","{'no3tha': ['1,4,7-tris(methylthiazol-2-ylmethyl-4-carboxylate)-1,4,7-triazacyclononane'], 'no3tha·': ['1,4,7-tris(methylthiazol-2-ylmethyl-4-carboxylate)-1,4,7-triazacyclononane'], 'no1th': ['1-Methylthiazolyl-1,4,7-triazacyclononane']}"
10.1039/b921264g,['DUXZEC'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/21/b921264g?page=search,21,{},{}
10.1039/b009151k,['BUTQUC'],2001,1,https://pubs.rsc.org/en/content/articlehtml/2001/09/b009151k?page=search,9,"{'7': 'p-tert-butyldioxothiacalix[4]arene', '6': 'p-tert-butyloxothiacalix[4]arene', '1': 'calix[4]arene', '3': 'dioxothiacalix[4]arene', '·2': '·(1)2', '2': 'calix[4]arenetetrasulfonate(1)', '5': 'p-tert-butylthiacalix[4]arene'}",{}
10.1039/C5CC08456C,"['RUVHAT', 'RUVHEX']",2016,2,https://pubs.rsc.org/en/content/articlehtml/2016/CC/C5CC08456C?page=search,CC,"{'1': '[Cu(I)6I6(Cu(II)-TPPP)]·2DMF', '2': '[Ag(I)(NO3)0.5(Ag(II)-TPPP)]·0.5NO3·DMF', '2a': '1-benzyl-4-phenyl-1H-1,2,3-triazole', '2b': '1-(2-fluoro-benzyl)-4-phenyl-1H-1,2,3-triazole'}","{'2a': ['1-benzyl-4-phenyl-1H-1,2,3-triazole'], '2b': ['1-(2-fluoro-benzyl)-4-phenyl-1H-1,2,3-triazole']}"
10.1039/C3CE40677F,"['ZIGWOD', 'ZIGWUJ', 'ZIGXAQ', 'ZIGXEU']",2013,4,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE40677F?page=search,CE,"{'1': 'Mn2(thb)2(pyro)3', '2': 'Mn3(thb)3(pyro)3', '3': 'Mn2(thb)2(DMA)2', '4': 'Mn2(thb)2(CH3COO)·H2N(CH3)2'}","{'H2thb': ['2,5-thiophenedicarboxylic'], 'DMA': ['N,N-dimethylacetamide'], 'pyro': ['2-pyrrolidinone']}"
10.1039/C4DT03354J,"['YUBWOJ', 'YUBWUP', 'YUBXAW']",2015,3,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C4DT03354J?page=search,DT,"{'2': '[Tb(hfac)3]2·[Cu(hfac)2]2·4(3pyvd)·n-C7H16', '1': '[Gd(hfac)3]2·[Cu(hfac)2]2·4(3pyvd)·n-C7H16', '3': '[Dy(hfac)3]2·[Cu(hfac)2]2·4(3pyvd)·n-C7H16'}","{'3pyvd': ['1,5-diisopropyl-3-pyridin-3-yl-6-oxoverdazyl']}"
10.1039/b303422d,"['OLERUS', 'OLERUS01', 'OLERUS02']",2003,3,https://pubs.rsc.org/en/content/articlehtml/2003/03/b303422d?page=search,3,"{'1': 'α-[Cu(teeOMe)2Br]2', '2': 'β-[Cu(teeOMe)2Br]2'}","{'L': ['1-alkyltetrazole', '1-ethyltetrazole', '1-methyltetrazole', '1-butyltetrazole', '1-pentyltetrazole'], 'teec': ['1-(2-chloroethyl)tetrazole']}"
10.1039/b302233a,"['TAGMOE', 'TAGMUK']",2003,2,https://pubs.rsc.org/en/content/articlehtml/2003/02/b302233a?page=search,2,"{'1': '[UO2Li2(L)(H2O)5(CH3OH)]·2H2O·2CH3OH', '2': '[UO2Na2(L)(H2O)(CH3OH)6]·2CH3OH', '3': '[UO2K2(L)(H2O)2(py)]·0.5H2O·0.5py', '4': '[UO2Cs2(L)(H2O)0.5(CH3OH)3.5]·0.5CHCl3'}",{}
10.1039/C9TA00384C,"['ROCBAP', 'ROCBET']",2019,2,https://pubs.rsc.org/en/content/articlehtml/2019/TA/C9TA00384C?page=search,TA,{},{}
10.1039/b007079n,['XENBUN'],2001,1,https://pubs.rsc.org/en/content/articlehtml/2001/07/b007079n?page=search,7,{'1': '[Ru2(O2CCF3)4(Phz)]∞'},"{'L': ['4,4,5,5-tetramethyl-2-phenyl-4,5-dihydro-1H-imidazol-1-oxyl']}"
10.1039/C3CC45180A,"['TIJMOQ', 'TIJMOQ01']",2013,2,https://pubs.rsc.org/en/content/articlehtml/2013/CC/C3CC45180A?page=search,CC,{'1·': '{Fe(NCS)2}3(TPB)4]·'},"{'TPB': ['1,3,5-tris(4-pyridyl)benzene'], 'TPT': ['2,4,6-tris(4-pyridyl)-1,3,5-triazine'], 'BTC': ['benzene-1,3,5-tricarboxylate']}"
10.1039/c2ce26210j,"['GALLOW01', 'GALLUC02']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce26210j?page=search,ce,{},{}
10.1039/C3DT53384K,['HOLSAE'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C3DT53384K?page=search,DT,"{'3': 'KH[Pd(obap)]2·3H2O', '1': 'H3obap', '2': 'H2apox', '6': 'C6H5Et', '8': 'EtC6H5CN'}",{}
10.1039/C3DT51905H,"['NIJTAD', 'NIJTEH', 'NIJTIL', 'NIJTOR', 'NIJTUX', 'NIJVAF', 'NIJVEJ']",2013,7,https://pubs.rsc.org/en/content/articlehtml/2013/DT/C3DT51905H?page=search,DT,"{'2': '[Cd(tdc)(bpp)(H2O)·(H2O)2]n', '5': '[Zn4(O)(tdc)3(bimb)4·(H2O)5.25·(CH3OH)]n', '6': 'Cd4(tdc)4(bimb)6·(H2O)2·(CH3OH)2·(DMF)4', '1': '[Co2(tdc)2(bpp)2(H2O)·(H2O)]n', '3': '[Zn2(tdc)2(bbi)2·(H2O)2]n', '4': '[Co4(tdc)3(bimb)4(H2O)5·(tdc)·(DMF)·(H2O)2]n', '7': 'Co2(tdc)2(tib)2·(H2tdc)·(DMF)2'}",{}
10.1039/C4CE01963F,['NOSBOO'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C4CE01963F?page=search,CE,"{'HL': '5-[4-(1H-imidazol-1-yl)-phenyl]-2H-tetrazole', '1': 'PbL2(H2O)', '3': 'CoL2(H2O)4·2H2O', '2': 'NiL2(H2O)4·2H2O'}",{'HL': ['5-[4-(1H-imidazol-1-yl)-phenyl]-2H-tetrazole']}
10.1039/C4DT02338B,"['ROQVEA', 'ROQVIE']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C4DT02338B?page=search,DT,"{'1': 'Zn2(HL)2(SO4)·H2O', '2': 'Zn2C20H36N12O12'}",{}
10.1039/b901415b,['YOYVEO01'],2009,1,https://pubs.rsc.org/en/content/articlehtml/2009/01/b901415b?page=search,1,"{'2': '[Mn2(TzC)2(H2O)6]·2H2O', '3': '[Cu2(TzC)2(H2O)6]·4H2O', '1': '[Mn(TzC)(H2O)2]n'}",{'H2TzC': ['tetrazole-5-carboxylic']}
10.1039/C5RA04028K,['XUFVAX'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/RA/C5RA04028K?page=search,RA,{},{}
10.1039/C5DT02544C,['AJAKON'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C5DT02544C?page=search,DT,{'1': '[Cd5(TCA)2(H2O)2]·8DMA·16H2O'},{}
